"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
671101;2025-04-02;"quarta-feira";"14:45:00";"RS";290;459,4;"ROSARIO DO SUL";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";3;0;0;1;2;0;1;2;-30,225857;-54,709302;"SPRF-RS";"DEL11-RS";"UOP02-DEL11-RS"
671108;2025-04-02;"quarta-feira";"15:00:00";"MG";50;204;"DELTA";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Declive";"Não";4;0;2;0;0;2;2;4;-19,96418891;-47,79643491;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
671109;2025-04-02;"quarta-feira";"15:45:00";"ES";101;295;"CARIACICA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;1;2;0;1;3;-20,3313286;-40,3994204;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
671110;2025-04-02;"quarta-feira";"15:30:00";"SC";101;207;"SAO JOSE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,6011;-48,6242;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
671111;2025-03-17;"segunda-feira";"19:30:00";"RJ";116;231;"PIRAI";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nevoeiro/Neblina";"Dupla";"Curva";"Não";3;0;1;0;1;2;1;4;-22,6685;-43,8284;"SPRF-RJ";"DEL07-RJ";"UOP01-DEL07-RJ"
671114;2025-04-02;"quarta-feira";"14:00:00";"PI";343;188;"PIRIPIRI";"Ultrapassagem Indevida";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-4,31042241;-41,77323818;"SPRF-PI";"DEL02-PI";"UOP01-DEL02-PI"
671115;2025-04-02;"quarta-feira";"15:30:00";"GO";452;184;"ITUMBIARA";"Demais Fenômenos da natureza";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;0;2;0;0;1;-18,39827642;-49,29983854;"SPRF-GO";"DEL03-GO";"UOP02-DEL03-GO"
671119;2025-04-02;"quarta-feira";"15:56:00";"TO";153;294,7;"PRESIDENTE KENNEDY";"Velocidade Incompatível";"Tombamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias;Reta";"Não";5;1;0;1;2;1;1;3;-8,48328347;-48,4895467;"SPRF-TO";"DEL02-TO";"UOP02-DEL02-TO"
671123;2025-04-02;"quarta-feira";"14:40:00";"PR";376;502;"PONTA GROSSA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Retorno Regulamentado;Declive";"Não";3;0;1;0;0;2;1;3;-25,18212675;-50,09390116;"SPRF-PR";"DEL03-PR";"UOP04-DEL03-PR"
671125;2025-04-02;"quarta-feira";"15:50:00";"RS";386;268,7;"FONTOURA XAVIER";"Acumulo de água sobre o pavimento";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";14;0;6;5;3;0;11;5;-28,97199107;-52,36920834;"SPRF-RS";"DEL04-RS";"UOP03-DEL04-RS"
671132;2025-04-02;"quarta-feira";"17:30:00";"DF";70;7;"BRASILIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";7;0;1;0;6;0;1;2;-15,7918882;-48,1096644;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
671137;2025-04-02;"quarta-feira";"15:59:00";"TO";230;80;"CACHOEIRINHA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;0;2;1;3;-6,103208;-47,887032;"SPRF-TO";"DEL02-TO";"UOP03-DEL02-TO"
671139;2025-04-02;"quarta-feira";"17:30:00";"ES";262;136,8;"BREJETUBA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-20,2346691;-41,3406124;"SPRF-ES";"DEL01-ES";"UOP02-DEL01-ES"
671145;2025-04-02;"quarta-feira";"17:40:00";"PR";376;174,9;"MARINGA";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;3;-23,41489227;-51,95061336;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
671150;2025-04-02;"quarta-feira";"19:00:00";"SC";101;195;"BIGUACU";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,50529201;-48,64932407;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
671152;2025-04-02;"quarta-feira";"16:45:00";"MG";251;491,2;"FRANCISCO SA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;0;2;1;3;-16,5354522;-43,5925436;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
671160;2025-04-02;"quarta-feira";"13:00:00";"GO";158;200,7;"CAIAPONIA";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Declive;Curva";"Não";1;0;1;0;0;0;1;1;-17,18;-51,53;"SPRF-GO";"DEL05-GO";"UOP01-DEL05-GO"
671164;2025-04-02;"quarta-feira";"17:00:00";"MG";153;16;"CENTRALINA";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;1;0;1;2;3;-18,560082;-49,193684;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
671167;2025-04-02;"quarta-feira";"16:00:00";"PR";376;339;"ORTIGUEIRA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Curva";"Não";2;0;0;0;1;2;0;3;-24,1442088;-50,997641;"SPRF-PR";"DEL07-PR";"UOP02-DEL07-PR"
671172;2025-02-09;"domingo";"12:30:00";"MT";364;69;"ALTO GARCAS";"Condutor deixou de manter distância do veículo da frente";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Aclive";"Não";2;0;1;0;0;1;1;2;-16,91562356;-53,62237221;"SPRF-MT";"DEL02-MT";"UOP02-DEL02-MT"
671177;2025-04-02;"quarta-feira";"18:00:00";"BA";324;546;"AMELIA RODRIGUES";"Demais falhas mecânicas ou elétricas";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";2;0;0;0;1;1;0;2;-12,4232424;-38,7415849;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
671188;2025-04-02;"quarta-feira";"20:45:00";"PA";316;33,7;"SANTA IZABEL DO PARA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Retorno Regulamentado";"Sim";1;0;0;0;1;0;0;1;-1,296372;-48,174232;"SPRF-PA";"DEL01-PA";"UOP01-DEL01-PA"
671192;2025-04-02;"quarta-feira";"07:45:00";"RO";364;398;"OURO PRETO DO OESTE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Em Obras";"Não";3;0;1;0;1;4;1;6;-10,64524018;-62,31199086;"SPRF-RO";"DEL03-RO";"UOP02-DEL03-RO"
671195;2025-04-02;"quarta-feira";"22:40:00";"SC";101;138,8;"BALNEARIO CAMBORIU";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";4;0;2;0;2;0;2;2;-27,04783621;-48,59990889;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
671202;2025-04-02;"quarta-feira";"23:10:00";"MG";262;553,2;"LUZ";"Velocidade Incompatível";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Declive;Curva";"Não";5;1;2;0;1;1;2;5;-19,70857277;-45,91605619;"SPRF-MG";"DEL08-MG";"UOP02-DEL08-MG"
671207;2025-04-02;"quarta-feira";"22:55:00";"SC";101;449,8;"SAO JOAO DO SUL";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Múltipla";"Reta";"Não";6;0;2;2;1;1;4;3;-29,177525;-49,753333;"SPRF-SC";"DEL02-SC";"UOP02-DEL02-SC"
671211;2025-04-03;"quinta-feira";"03:50:00";"SC";101;213;"PALHOCA";"Estacionar ou parar em local proibido";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";3;0;1;0;1;1;1;3;-27,645673;-48,671709;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
671213;2025-04-03;"quinta-feira";"01:00:00";"GO";153;260;"NOVA GLORIA";"Deficiência do Sistema de Iluminação/Sinalização";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Aclive";"Não";2;0;0;1;1;0;1;2;-14,97637791;-49,39418793;"SPRF-GO";"DEL07-GO";"UOP02-DEL07-GO"
671223;2025-04-03;"quinta-feira";"06:00:00";"RN";304;291,9;"MACAIBA";"Demais falhas mecânicas ou elétricas";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-5,86765959;-35,39373279;"SPRF-RN";"DEL01-RN";"UOP02-DEL01-RN"
671226;2025-04-03;"quinta-feira";"06:25:00";"PR";376;491;"PONTA GROSSA";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva;Declive";"Sim";3;1;0;0;1;1;0;3;-25,110032;-50,189801;"SPRF-PR";"DEL03-PR";"UOP04-DEL03-PR"
671229;2025-04-03;"quinta-feira";"03:30:00";"RJ";40;116,9;"DUQUE DE CAXIAS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta;Em Obras";"Não";5;1;1;0;1;2;1;3;-22,74517569;-43,28794599;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
671234;2025-04-02;"quarta-feira";"22:05:00";"RJ";116;82,2;"TERESOPOLIS";"Pedestre - Ingestão de álcool/ substâncias psicoativas";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Aclive";"Sim";4;0;1;0;1;2;1;3;-22,402796;-42,952903;"SPRF-RJ";"DEL04-RJ";"UOP01-DEL04-RJ"
671236;2025-04-03;"quinta-feira";"05:17:00";"RO";364;368,3;"OURO PRETO DO OESTE";"Falta de acostamento";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;3;0;0;2;3;4;-10,766515;-62,121893;"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
671238;2025-04-03;"quinta-feira";"07:10:00";"AL";101;176,8;"TEOTONIO VILELA";"Acessar a via sem observar a presença dos outros veículos";"Colisão frontal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-9,8953637;-36,3723807;"SPRF-AL";"DEL02-AL";"UOP02-DEL02-AL"
671240;2025-04-03;"quinta-feira";"05:30:00";"MG";262;671,3;"IBIA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;1;0;0;0;0;0;1;-19,54835471;-46,82702422;"SPRF-MG";"DEL08-MG";"UOP01-DEL08-MG"
671252;2025-03-18;"terça-feira";"13:47:00";"SP";116;220;"GUARULHOS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";3;0;1;0;2;0;1;3;-23,465913;-46,501367;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
671254;2025-04-03;"quinta-feira";"07:40:00";"MG";381;849,5;"POUSO ALEGRE";"Condutor deixou de manter distância do veículo da frente";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";4;0;1;0;2;1;1;4;-22,23449;-45,8775;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
671256;2025-04-03;"quinta-feira";"09:50:00";"SE";101;78,2;"LARANJEIRAS";"Demais falhas na via";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva;Aclive;Em Obras";"Não";1;0;0;0;1;0;0;1;-10,78240492;-37,14158893;"SPRF-SE";"DEL01-SE";"UOP01-DEL01-SE"
671259;2025-02-05;"quarta-feira";"12:30:00";"PB";230;257,4;"ASSUNCAO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Declive;Curva";"Não";2;0;1;1;0;0;2;1;-7,0114;-36,6808;"SPRF-PB";"DEL03-PB";"UOP01-DEL03-PB"
671262;2025-04-03;"quinta-feira";"10:00:00";"PE";101;46,8;"IGARASSU";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;1;0;2;1;1;3;-7,882398;-34,904688;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
671264;2025-04-03;"quinta-feira";"10:16:00";"GO";70;7;"AGUAS LINDAS DE GOIAS";"Ingestão de álcool pelo condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-15,73546431;-48,27997684;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
671266;2025-04-03;"quinta-feira";"08:40:00";"RJ";116;137,9;"MAGE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;2;0;1;2;-22,64672027;-43,19471455;"SPRF-RJ";"DEL04-RJ";"UOP02-DEL04-RJ"
671268;2025-04-03;"quinta-feira";"10:40:00";"RJ";116;176;"SAO JOAO DE MERITI";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;2;0;1;0;2;2;-22,78058797;-43,39217478;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
671273;2025-04-03;"quinta-feira";"07:35:00";"RJ";101;226;"SILVA JARDIM";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;-22,54726666;-42,34925942;"SPRF-RJ";"DEL02-RJ";"UOP03-DEL02-RJ"
671275;2025-02-19;"quarta-feira";"07:55:00";"SP";116;162;"JACAREI";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";5;0;1;1;1;2;2;5;-23,28133317;-45,98394689;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
671280;2025-03-24;"segunda-feira";"07:00:00";"MG";365;563,9;"INDIANOPOLIS";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-18,919786;-47,79669;"SPRF-MG";"DEL15-MG";"UOP02-DEL15-MG"
671282;2025-01-29;"quarta-feira";"07:30:00";"PR";277;63,5;"SAO JOSE DOS PINHAIS";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";3;1;0;0;0;4;0;5;-25,53879404;-49,06643074;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
671284;2025-04-03;"quinta-feira";"10:45:00";"SC";101;167,6;"TIJUCAS";"Transitar no Acostamento";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,27332;-48,63141;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
671290;2025-04-03;"quinta-feira";"12:20:00";"BA";116;684;"JEQUIE";"Condutor Dormindo";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;0;2;2;4;-13,938;-40,1614;"SPRF-BA";"DEL03-BA";"UOP01-DEL03-BA"
671299;2025-04-03;"quinta-feira";"14:45:00";"RS";290;92;"PORTO ALEGRE";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta;Declive";"Não";2;0;0;0;2;0;0;2;-29,97178107;-51,17590964;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
671301;2025-04-03;"quinta-feira";"14:50:00";"MG";262;450;"NOVA SERRANA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Reta";"Sim";2;0;2;0;0;0;2;1;-19,853641;-45,022134;"SPRF-MG";"DEL08-MG";"UOP03-DEL08-MG"
671304;2025-04-03;"quinta-feira";"13:40:00";"MS";163;83;"ITAQUIRAI";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-23,43229293;-54,20594215;"SPRF-MS";"DEL09-MS";"UOP01-DEL09-MS"
671309;2025-04-03;"quinta-feira";"11:00:00";"PA";230;567;"VITORIA DO XINGU";"Objeto estático sobre o leito carroçável";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Aclive;Reta";"Não";3;0;0;1;1;1;1;3;-3,12948;-51,72838;"SPRF-PA";"DEL04-PA";"UOP01-DEL04-PA"
671313;2025-04-03;"quinta-feira";"14:50:00";"MG";381;274;"TIMOTEO";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";4;0;1;0;2;1;1;3;-19,5408963;-42,6869299;"SPRF-MG";"DEL03-MG";"UOP02-DEL03-MG"
671314;2025-04-03;"quinta-feira";"16:00:00";"PR";116;103;"SAO JOSE DOS PINHAIS";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Aclive";"Sim";2;0;0;0;1;1;0;2;-25,57095085;-49,19351393;"SPRF-PR";"DEL01-PR";"UOP07-DEL01-PR"
671315;2025-02-28;"sexta-feira";"14:12:00";"PA";163;416;"ITAITUBA";"Pista Escorregadia";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Simples";"Declive;Reta";"Não";4;1;0;0;2;6;0;9;-6,16064089;-55,62961578;"SPRF-PA";"DEL06-PA";"UOP02-DEL06-PA"
671321;2025-03-10;"segunda-feira";"02:40:00";"CE";222;302,2;"TIANGUA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nevoeiro/Neblina";"Simples";"Declive;Curva";"Não";1;0;1;0;0;0;1;1;-3,66316862;-40,94908118;"SPRF-CE";"DEL04-CE";"UOP02-DEL04-CE"
671323;2025-04-03;"quinta-feira";"13:00:00";"RS";448;0,1;"SAPUCAIA DO SUL";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-29,82705574;-51,17324352;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
671326;2025-04-03;"quinta-feira";"16:30:00";"BA";324;528;"FEIRA DE SANTANA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;-12,32858145;-38,86128573;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
671327;2025-04-03;"quinta-feira";"16:30:00";"RS";392;4,7;"RIO GRANDE";"Transitar no Acostamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";4;0;2;0;1;1;2;3;-32,07169686;-52,09748799;"SPRF-RS";"DEL07-RS";"UOP02-DEL07-RS"
671328;2025-04-03;"quinta-feira";"14:00:00";"RJ";493;1;"ITABORAI";"Transitar na contramão";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,76795091;-42,92221069;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
671329;2025-04-03;"quinta-feira";"17:00:00";"RJ";116;248;"PIRAI";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Declive";"Não";10;0;2;0;7;3;2;8;-22,60959364;-43,93169761;"SPRF-RJ";"DEL07-RJ";"UOP01-DEL07-RJ"
671332;2025-04-03;"quinta-feira";"10:10:00";"PR";277;399;"CANDOI";"Carga excessiva e/ou mal acondicionada";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-25,4599633;-51,9592017;"SPRF-PR";"DEL04-PR";"UOP02-DEL04-PR"
671339;2025-04-03;"quinta-feira";"18:40:00";"SC";282;23,2;"SANTO AMARO DA IMPERATRIZ";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Anoitecer";"Decrescente";"Chuva";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;-27,686161;-48,74063;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
671344;2025-04-03;"quinta-feira";"17:45:00";"RS";386;74;"BOA VISTA DAS MISSOES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta;Interseção de Vias";"Sim";4;1;1;0;1;3;1;5;-27,68306552;-53,30813292;"SPRF-RS";"DEL08-RS";"UOP02-DEL08-RS"
671345;2025-04-03;"quinta-feira";"16:20:00";"MG";40;281;"TRES MARIAS";"Acumulo de óleo sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta;Aclive";"Não";1;0;1;0;0;0;1;1;-18,24426384;-45,20631015;"SPRF-MG";"DEL14-MG";"UOP02-DEL14-MG"
671346;2025-01-29;"quarta-feira";"14:50:00";"SP";116;98;"PINDAMONHANGABA";"Ausência de reação do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";9;0;4;0;4;1;4;7;-22,97805164;-45,45583318;"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
671349;2025-04-03;"quinta-feira";"19:00:00";"MG";365;16,8;"MONTES CLAROS";"Demais falhas na via";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Em Obras;Declive;Curva";"Não";5;3;1;1;0;0;2;2;-16,8649942;-43,9838644;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
671351;2025-04-03;"quinta-feira";"15:25:00";"MG";262;175;"SAO DOMINGOS DO PRATA";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-19,92911041;-42,97112927;"SPRF-MG";"DEL03-MG";"UOP01-DEL03-MG"
671361;2025-04-03;"quinta-feira";"19:25:00";"CE";116;8;"FORTALEZA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;0;1;1;1;1;3;-3,822006;-38,503469;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
671363;2025-04-03;"quinta-feira";"16:00:00";"BA";116;731;"BOA NOVA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;1;1;2;4;2;7;-14,31168148;-40,32282829;"SPRF-BA";"DEL08-BA";"UOP02-DEL08-BA"
671365;2025-04-03;"quinta-feira";"20:30:00";"SP";381;38;"ATIBAIA";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";4;0;1;0;2;1;1;3;-23,11424955;-46,57167256;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
671369;2025-04-03;"quinta-feira";"17:15:00";"PI";343;328,8;"TERESINA";"Transitar no Acostamento";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;-5,06578;-42,6404;"SPRF-PI";"DEL01-PI";"UOP01-DEL01-PI"
671372;2025-04-03;"quinta-feira";"20:20:00";"PR";116;142;"MANDIRITUBA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-25,79399881;-49,32819486;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
