id;ano;feriado;mes;data_inversa;uf;br;km;municipio;causa_acidente;classificacao_acidente;veiculos;condicao_metereologica;fase_dia;dia_semana;tipo_acidente;tipo_pista;mortos;feridos_graves;latitude;longitude;status;regiao;periodo;palavras_filtradas;lemma;normalizado;Topic;Top Terms;Categoria
592773;2024.0;n;4.0;2024-04-08;PR;376;326,7;ORTIGUEIRA;Velocidade Incompatível;Com Vítimas Fatais;3;Chuva;Pleno dia;segunda-feira;Colisão frontal;Simples;1;1;-24.065596;-51.06416;Perigosa;Sul;2 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
592040;2024.0;n;4.0;2024-04-05;SP;116;101,5;PINDAMONHANGABA;Ausência de reação do condutor;Com Vítimas Feridas;3;Céu Claro;Plena Noite;sexta-feira;Colisão traseira;Dupla;0;0;-22.99473592;-45.48903205;Segura;Sudeste;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
581711;2024.0;n;2.0;2024-02-17;RS;116;635;JAGUARAO;Condutor Dormindo;Com Vítimas Feridas;2;Garoa/Chuvisco;Pleno dia;sábado;Tombamento;Simples;0;1;-32.416934;-53.235894;Perigosa;Sul;1 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
685574;2025.0;n;4.0;2025-04-17;RJ;101;297;ITABORAI;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;3;Céu Claro;Plena Noite;quinta-feira;Colisão lateral mesmo sentido;Simples;0;0;-22,76826748;-42,90779114;Segura;Sudeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
661555;2025.0;n;2.0;2025-02-15;GO;60;102;ANAPOLIS;Trafegar com motocicleta (ou similar) entre as faixas;Com Vítimas Feridas;4;Céu Claro;Pleno dia;sábado;Colisão lateral mesmo sentido;Dupla;0;0;-16,406;-48,9831;Segura;Centro-Oeste;1 Trimestre;trafegar motocicleta similar faixas;trafegar motocicleta similar faixas;trafegar motocicleta similar faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
610319;2024.0;n;6.0;2024-06-27;ES;101;235,2;FUNDAO;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quinta-feira;Colisão frontal;Simples;0;2;-19.97811606;-40.40780888;Perigosa;Sudeste;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
652597;2025.0;y;1.0;2025-01-01;RJ;116;259;VOLTA REDONDA;Demais falhas mecânicas ou elétricas;Com Vítimas Feridas;1;Nublado;Pleno dia;quarta-feira;Queda de ocupante de veículo;Dupla;0;0;-22,58204838;-44,03112799;Segura;Sudeste;1 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
612906;2024.0;n;7.0;2024-07-07;RO;364;17;VILHENA;Ingestão de álcool pelo condutor;Com Vítimas Feridas;2;Céu Claro;Plena Noite;domingo;Colisão lateral sentido oposto;Simples;0;0;-12.73207998;-60.16589399;Segura;Norte;3 Trimestre;ingestão álcool condutor;ingestão álcool condutor;ingestão álcool condutor;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
581570;2024.0;n;2.0;2024-02-16;MG;251;240,6;SANTA CRUZ DE SALINAS;Ausência de reação do condutor;Com Vítimas Fatais;8;Céu Claro;Pleno dia;sexta-feira;Colisão lateral mesmo sentido;Simples;1;0;-15.99915558;-41.76824223;Perigosa;Sudeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
590212;2024.0;n;3.0;2024-03-28;MG;262;79;MATIPO;Condutor Dormindo;Com Vítimas Feridas;3;Céu Claro;Plena Noite;quinta-feira;Colisão traseira;Simples;0;0;-20.336263;-42.363498;Segura;Sudeste;1 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
621112;2024.0;n;8.0;2024-08-14;RN;101;119,7;SAO JOSE DE MIPIBU;Manobra de mudança de faixa;Com Vítimas Feridas;5;Céu Claro;Pleno dia;quarta-feira;Queda de ocupante de veículo;Dupla;0;1;-6.02496757;-35.2509784;Perigosa;Nordeste;3 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
574367;2024.0;n;1.0;2024-01-13;RO;364;234;CACOAL;Estacionar ou parar em local proibido;Com Vítimas Feridas;4;Nublado;Amanhecer;sábado;Colisão traseira;Simples;0;0;-11.45655595;-61.42349597;Segura;Norte;1 Trimestre;estacionar parar local proibido;estacionar parar local proibido;estacionar parar local proibido;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
614021;2024.0;n;7.0;2024-07-12;PB;361;38,8;CATINGUEIRA;Ausência de reação do condutor;Com Vítimas Feridas;1;Nublado;Plena Noite;sexta-feira;Saída de leito carroçável;Simples;0;0;-7.09174654;-37.58068209;Segura;Nordeste;3 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
572659;2024.0;y;1.0;2024-01-01;SC;116;114,9;MONTE CASTELO;Reação tardia ou ineficiente do condutor;Com Vítimas Fatais;1;Céu Claro;Plena Noite;segunda-feira;Colisão com objeto;Simples;1;0;-26.8005932;-50.3387598;Perigosa;Sul;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
656814;2025.0;n;1.0;2025-01-23;RS;287;369,4;SANTIAGO;Velocidade Incompatível;Com Vítimas Feridas;2;Céu Claro;Amanhecer;quinta-feira;Tombamento;Simples;0;0;-29,38874098;-54,74526309;Segura;Sul;1 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
600258;2024.0;n;5.0;2024-05-13;SC;116;267,7;CAPAO ALTO;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;3;Chuva;Pleno dia;segunda-feira;Colisão traseira;Simples;0;0;-27.95247066;-50.47994924;Segura;Sul;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
619644;2024.0;n;8.0;2024-08-07;RJ;40;110;DUQUE DE CAXIAS;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quarta-feira;Colisão traseira;Múltipla;0;0;-22.68289906;-43.28549346;Segura;Sudeste;3 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
670927;2025.0;n;4.0;2025-04-01;PI;343;342,3;TERESINA;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;2;Céu Claro;Pleno dia;terça-feira;Colisão traseira;Simples;0;1;-5,08450028;-42,75485508;Perigosa;Nordeste;2 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
589306;2024.0;n;3.0;2024-03-23;RS;468;105,1;TRES PASSOS;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;2;Céu Claro;Plena Noite;sábado;Colisão traseira;Dupla;0;1;-27.44375401;-53.94975605;Perigosa;Sul;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
585712;2024.0;n;3.0;2024-03-07;SC;280;27,2;ARAQUARI;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Fatais;3;Nublado;Plena Noite;quinta-feira;Atropelamento de Pedestre;Simples;1;0;-26.3998477;-48.742187;Perigosa;Sul;1 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
601050;2024.0;n;5.0;2024-05-17;RN;101;126;NISIA FLORESTA;Reação tardia ou ineficiente do condutor;Sem Vítimas;2;Céu Claro;Pleno dia;sexta-feira;Colisão traseira;Dupla;0;0;-6.086887;-35.23438;Segura;Nordeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
615287;2024.0;n;7.0;2024-07-18;SE;235;4;NOSSA SENHORA DO SOCORRO;Manobra de mudança de faixa;Com Vítimas Feridas;2;Nublado;Plena Noite;quinta-feira;Colisão lateral mesmo sentido;Dupla;0;1;-10.9064;-37.1197;Perigosa;Nordeste;3 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
617947;2024.0;n;7.0;2024-07-30;CE;20;349,1;CARIDADE;Demais falhas na via;Com Vítimas Feridas;4;Céu Claro;Plena Noite;terça-feira;Colisão traseira;Simples;0;0;-4.094943;-39.055965;Segura;Nordeste;3 Trimestre;demais falhas via;demais falhas via;demai falha via;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
664416;2025.0;n;3.0;2025-03-01;RO;364;196,4;PIMENTA BUENO;Condutor Dormindo;Com Vítimas Feridas;2;Céu Claro;Amanhecer;sábado;Colisão traseira;Dupla;0;0;-11,683243;-61,185718;Segura;Norte;1 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
653249;2025.0;n;1.0;2025-01-05;RJ;101;321;NITEROI;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;1;Céu Claro;Plena Noite;domingo;Tombamento;Múltipla;0;1;-22,86981096;-43,11046465;Perigosa;Sudeste;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
608186;2024.0;n;6.0;2024-06-17;PR;369;77,9;SANTA MARIANA;Mal súbito do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;segunda-feira;Colisão frontal;Simples;0;1;-23.14584189;-50.56956053;Perigosa;Sul;2 Trimestre;mal súbito condutor;mal súbito condutor;mal súbito condutor;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
666960;2025.0;n;3.0;2025-03-13;PR;376;459,4;TIBAGI;Velocidade Incompatível;Com Vítimas Fatais;4;Céu Claro;Pleno dia;quinta-feira;Colisão com objeto;Dupla;2;0;-24,94344522;-50,39887301;Perigosa;Sul;1 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
615167;2024.0;n;7.0;2024-07-18;RS;386;353,7;ESTRELA;Velocidade Incompatível;Com Vítimas Feridas;3;Nublado;Pleno dia;quinta-feira;Tombamento;Dupla;0;0;-29.505;-51.944216;Segura;Sul;3 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
585175;2024.0;n;3.0;2024-03-05;MT;364;119;RONDONOPOLIS;Pista Escorregadia;Sem Vítimas;4;Céu Claro;Pleno dia;terça-feira;Colisão traseira;Dupla;0;0;-16.49152468;-54.6467159;Segura;Centro-Oeste;1 Trimestre;pista escorregadia;pista escorregadia;pista escorregadia;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
652904;2025.0;n;1.0;2025-01-03;SP;381;86,6;GUARULHOS;Demais falhas mecânicas ou elétricas;Com Vítimas Feridas;1;Céu Claro;Pleno dia;sexta-feira;Queda de ocupante de veículo;Múltipla;0;0;-23,45930499;-46,57161179;Segura;Sudeste;1 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
594995;2024.0;n;4.0;2024-04-19;MA;135;53;BACABEIRA;Manobra de mudança de faixa;Com Vítimas Feridas;2;Chuva;Pleno dia;sexta-feira;Saída de leito carroçável;Dupla;0;0;-2.98920503;-44.31246375;Segura;Nordeste;2 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
604990;2024.0;n;6.0;2024-06-03;PI;316;6,5;TERESINA;Reação tardia ou ineficiente do condutor;Sem Vítimas;2;Sol;Pleno dia;segunda-feira;Colisão lateral mesmo sentido;Múltipla;0;0;-5.14702095;-42.77438982;Segura;Nordeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
599350;2024.0;n;5.0;2024-05-09;RS;285;133;VACARIA;Reação tardia ou ineficiente do condutor;Sem Vítimas;2;Céu Claro;Pleno dia;quinta-feira;Saída de leito carroçável;Simples;0;0;-28.433622;-51.013367;Segura;Sul;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
656944;2025.0;n;1.0;2025-01-23;PB;230;153,3;CAMPINA GRANDE;Condutor usando celular;Com Vítimas Feridas;2;Céu Claro;Plena Noite;quinta-feira;Colisão frontal;Simples;0;0;-7,2763;-35,8887;Segura;Nordeste;1 Trimestre;condutor usando celular;condutor usando celular;condutor usando celular;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
688373;2025.0;n;4.0;2025-04-30;MG;365;485,9;PATROCINIO;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;2;Nublado;Plena Noite;quarta-feira;Saída de leito carroçável;Simples;0;0;-18,89719184;-47,10817337;Segura;Sudeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
599784;2024.0;n;5.0;2024-05-11;PR;376;52,4;LOANDA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;7;Céu Claro;Pleno dia;sábado;Colisão traseira;Simples;0;1;-22.90587281;-52.90109587;Perigosa;Sul;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
661785;2025.0;n;2.0;2025-02-16;MG;116;555,2;MANHUACU;Curva acentuada;Com Vítimas Feridas;3;Céu Claro;Pleno dia;domingo;Tombamento;Simples;0;0;-20,00911074;-42,14328403;Segura;Sudeste;1 Trimestre;curva acentuada;curva acentuada;curva acentuada;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
659916;2025.0;n;2.0;2025-02-07;RJ;493;76;NOVA IGUACU;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;1;Céu Claro;Pleno dia;sexta-feira;Saída de leito carroçável;Dupla;0;0;-22,68815174;-43,49624634;Segura;Sudeste;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
616479;2024.0;n;7.0;2024-07-24;SC;282;218,9;LAGES;Suicídio (presumido);Com Vítimas Fatais;3;Céu Claro;Plena Noite;quarta-feira;Atropelamento de Pedestre;Múltipla;1;0;-27.79760951;-50.31116009;Perigosa;Sul;3 Trimestre;suicídio presumido;suicídio presumido;suicídio presumido;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
624752;2024.0;n;8.0;2024-08-31;PE;104;31;TORITAMA;Ultrapassagem Indevida;Com Vítimas Fatais;2;Céu Claro;Amanhecer;sábado;Colisão frontal;Simples;1;0;-8.0208;-36.0528;Perigosa;Nordeste;3 Trimestre;ultrapassagem indevida;ultrapassagem indevida;ultrapassagem indevida;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
628609;2024.0;n;9.0;2024-09-16;MG;251;225;CACHOEIRA DE PAJEU;Demais falhas mecânicas ou elétricas;Sem Vítimas;2;Céu Claro;Plena Noite;segunda-feira;Incêndio;Simples;0;0;-15.95745824;-41.66304202;Segura;Sudeste;3 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
607010;2024.0;n;6.0;2024-06-12;BA;101;722,7;EUNAPOLIS;Reação tardia ou ineficiente do condutor;Sem Vítimas;1;Nevoeiro/Neblina;Plena Noite;quarta-feira;Eventos atípicos;Simples;0;0;-16.412333;-39.587207;Segura;Nordeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
652940;2025.0;n;1.0;2025-01-03;PR;277;451,5;LARANJEIRAS DO SUL;Desrespeitar a preferência no cruzamento;Com Vítimas Feridas;3;Céu Claro;Pleno dia;sexta-feira;Colisão transversal;Simples;0;1;-25,37488518;-52,38913178;Perigosa;Sul;1 Trimestre;desrespeitar preferência cruzamento;desrespeitar preferência cruzamento;desrespeitar preferência cruzamento;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
623172;2024.0;n;8.0;2024-08-23;RJ;101;390;RIO DE JANEIRO;Estacionar ou parar em local proibido;Com Vítimas Feridas;3;Nublado;Plena Noite;sexta-feira;Colisão lateral mesmo sentido;Dupla;0;0;-22.89346927;-43.67542992;Segura;Sudeste;3 Trimestre;estacionar parar local proibido;estacionar parar local proibido;estacionar parar local proibido;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
623215;2024.0;n;8.0;2024-08-23;MG;40;449,8;CAETANOPOLIS;Entrada inopinada do pedestre;Com Vítimas Fatais;3;Céu Claro;Plena Noite;sexta-feira;Colisão lateral mesmo sentido;Dupla;1;0;-19.30931885;-44.37278577;Perigosa;Sudeste;3 Trimestre;entrada inopinada pedestre;entrada inopinada pedestre;entrada inopinada pedestr;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
671304;2025.0;n;4.0;2025-04-03;MS;163;83;ITAQUIRAI;Demais falhas mecânicas ou elétricas;Sem Vítimas;3;Céu Claro;Pleno dia;quinta-feira;Incêndio;Simples;0;0;-23,43229293;-54,20594215;Segura;Centro-Oeste;2 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
656375;2025.0;n;1.0;2025-01-20;MG;381;526;BRUMADINHO;Pista Escorregadia;Sem Vítimas;6;Nublado;Plena Noite;segunda-feira;Colisão traseira;Dupla;0;0;-20,16175378;-44,34144636;Segura;Sudeste;1 Trimestre;pista escorregadia;pista escorregadia;pista escorregadia;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
601919;2024.0;n;3.0;2024-03-22;RJ;40;97;DUQUE DE CAXIAS;Mal súbito do condutor;Com Vítimas Fatais;2;Chuva;Pleno dia;sexta-feira;Saída de leito carroçável;Dupla;1;0;-22.57356181;-43.27802893;Perigosa;Sudeste;1 Trimestre;mal súbito condutor;mal súbito condutor;mal súbito condutor;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
652863;2025.0;n;1.0;2025-01-03;RJ;101;401,2;ITAGUAI;Animais na Pista;Com Vítimas Feridas;1;Chuva;Plena Noite;sexta-feira;Atropelamento de Animal;Dupla;0;0;-22,84853075;-43,77998836;Segura;Sudeste;1 Trimestre;animais pista;animais pista;animai pista;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
579669;2024.0;n;2.0;2024-02-07;ES;101;149,4;LINHARES;Carga excessiva e/ou mal acondicionada;Com Vítimas Feridas;5;Céu Claro;Plena Noite;quarta-feira;Colisão com objeto;Simples;0;1;-19.39619083;-40.06435871;Perigosa;Sudeste;1 Trimestre;carga excessiva mal acondicionada;carga excessiva mal acondicionada;carga excessiva mal acondicionada;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
591539;2024.0;n;4.0;2024-04-03;TO;153;701,5;CARIRI DO TOCANTINS;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Fatais;3;Céu Claro;Pleno dia;quarta-feira;Colisão transversal;Simples;1;0;-11.9609026;-49.19947692;Perigosa;Norte;2 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
671458;2025.0;n;3.0;2025-03-24;SC;101;328,9;TUBARAO;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;4;Nublado;Pleno dia;segunda-feira;Colisão traseira;Dupla;0;1;-28,4509346;-48,97298271;Perigosa;Sul;1 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
654737;2025.0;n;1.0;2025-01-12;MT;364;119;RONDONOPOLIS;Ausência de reação do condutor;Com Vítimas Feridas;3;Céu Claro;Plena Noite;domingo;Saída de leito carroçável;Dupla;0;0;-16,49200358;-54,64681886;Segura;Centro-Oeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
686342;2025.0;n;4.0;2025-04-20;RS;293;182,5;BAGE;Reação tardia ou ineficiente do condutor;Com Vítimas Fatais;3;Céu Claro;Plena Noite;domingo;Colisão traseira;Simples;2;0;-31,2885698;-54,074471;Perigosa;Sul;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
662045;2025.0;n;2.0;2025-02-17;MG;116;518,2;UBAPORANGA;Manobra de mudança de faixa;Com Vítimas Fatais;4;Céu Claro;Pleno dia;segunda-feira;Colisão frontal;Simples;1;0;-19,71038379;-42,12370706;Perigosa;Sudeste;1 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
652929;2025.0;n;1.0;2025-01-03;BA;116;632;JAGUAQUARA;Ausência de reação do condutor;Com Vítimas Feridas;2;Sol;Pleno dia;sexta-feira;Colisão transversal;Simples;0;0;-13,46756485;-40,03652534;Segura;Nordeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
660643;2025.0;n;2.0;2025-02-11;SP;116;34;CRUZEIRO;Velocidade Incompatível;Sem Vítimas;1;Céu Claro;Plena Noite;terça-feira;Tombamento;Múltipla;0;0;-22,65447396;-44,95940103;Segura;Sudeste;1 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
588077;2024.0;n;3.0;2024-03-18;BA;116;16;VITORIA DA CONQUISTA;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;segunda-feira;Colisão traseira;Dupla;0;0;-14.902386;-40.847948;Segura;Nordeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
580365;2024.0;n;2.0;2024-02-10;MS;262;238;RIBAS DO RIO PARDO;Ultrapassagem Indevida;Com Vítimas Fatais;2;Céu Claro;Plena Noite;sábado;Colisão frontal;Simples;2;0;-20.4560229;-53.74643001;Perigosa;Centro-Oeste;1 Trimestre;ultrapassagem indevida;ultrapassagem indevida;ultrapassagem indevida;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
600569;2024.0;n;5.0;2024-05-14;PE;423;48;CACHOEIRINHA;Ultrapassagem Indevida;Com Vítimas Feridas;2;Céu Claro;Plena Noite;terça-feira;Colisão transversal;Simples;0;2;-8.557818;-36.27539;Perigosa;Nordeste;2 Trimestre;ultrapassagem indevida;ultrapassagem indevida;ultrapassagem indevida;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
673120;2025.0;n;4.0;2025-04-12;GO;452;142,5;BOM JESUS DE GOIAS;Condutor Dormindo;Com Vítimas Feridas;5;Céu Claro;Plena Noite;sábado;Colisão traseira;Simples;0;0;-18,25901148;-49,66948181;Segura;Centro-Oeste;2 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
